time	V(0.368vcc)	V(50mv)	V(outa)	V(outb)	V(rc)	V(sig)	I(Vcc)
7.394422752561387e-001	7.918914e-002	5.014741e-002	2.812578e+000	6.904807e-005	1.071583e+000	7.305298e-003	-2.087408e-002
7.394568045208079e-001	7.918895e-002	5.014741e-002	2.812578e+000	6.902141e-005	1.071167e+000	6.734463e-003	-2.087408e-002
7.394730821264504e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.899153e-005	1.070703e+000	6.392383e-003	-2.087409e-002
7.394940902799174e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.895301e-005	1.070103e+000	6.182592e-003	-2.087409e-002
7.395191156907662e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.890714e-005	1.069389e+000	6.079559e-003	-2.087409e-002
7.395532702325971e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.884459e-005	1.068416e+000	6.034513e-003	-2.087409e-002
7.395988903201251e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.876115e-005	1.067117e+000	6.020513e-003	-2.087409e-002
7.396718520184950e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.862795e-005	1.065044e+000	6.017886e-003	-2.087409e-002
7.430067085267558e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.290108e-005	9.759184e-001	6.017838e-003	-2.087409e-002
7.463415650350165e-001	7.918897e-002	5.014741e-002	2.812578e+000	5.757328e-005	8.930032e-001	6.017801e-003	-2.087409e-002
7.496764215432773e-001	7.918897e-002	5.014741e-002	2.812578e+000	5.264454e-005	8.162985e-001	6.017775e-003	-2.087409e-002
7.530112780515380e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.811488e-005	7.458044e-001	6.017760e-003	-2.087409e-002
7.563461345597988e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.398429e-005	6.815208e-001	6.017756e-003	-2.087409e-002
7.596809910680595e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.025276e-005	6.234477e-001	6.017762e-003	-2.087409e-002
7.630158475763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.692030e-005	5.715852e-001	6.017780e-003	-2.087409e-002
7.663640618620347e-001	7.918896e-002	5.014741e-002	2.812578e+000	3.383319e-005	5.235410e-001	6.017780e-003	-2.087409e-002
7.697122761477490e-001	7.918896e-002	5.014741e-002	2.812578e+000	3.096230e-005	4.788618e-001	6.017780e-003	-2.087409e-002
7.730604904334633e-001	7.918896e-002	5.014741e-002	2.812578e+000	2.830764e-005	4.375477e-001	6.017780e-003	-2.087409e-002
7.764087047191774e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.586919e-005	3.995985e-001	6.017780e-003	-2.087409e-002
7.797569190048918e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.364697e-005	3.650143e-001	6.017780e-003	-2.087409e-002
7.831051332906061e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.164097e-005	3.337952e-001	6.017780e-003	-2.087409e-002
7.864533475763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.985119e-005	3.059411e-001	6.017780e-003	-2.087409e-002
7.898015618620347e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.819882e-005	2.802254e-001	6.017780e-003	-2.087409e-002
7.931497761477490e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.666217e-005	2.563108e-001	6.017780e-003	-2.087409e-002
7.964979904334633e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.524127e-005	2.341974e-001	6.017780e-003	-2.087409e-002
7.998462047191774e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.393609e-005	2.138851e-001	6.017780e-003	-2.087409e-002
8.031944190048918e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.274665e-005	1.953739e-001	6.017780e-003	-2.087409e-002
8.065426332906061e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.167294e-005	1.786638e-001	6.017780e-003	-2.087409e-002
8.098908475763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.071496e-005	1.637549e-001	6.017780e-003	-2.087409e-002
8.128205350763204e-001	7.918896e-002	5.014741e-002	2.812578e+000	9.934116e-006	1.516027e-001	6.017780e-003	-2.087409e-002
8.157502225763204e-001	7.918896e-002	5.014741e-002	2.812578e+000	9.202482e-006	1.402163e-001	6.017780e-003	-2.087409e-002
8.186799100763204e-001	7.918896e-002	5.014741e-002	2.812578e+000	8.520059e-006	1.295958e-001	6.017780e-003	-2.087409e-002
8.216095975763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	7.886844e-006	1.197412e-001	6.017780e-003	-2.087409e-002
8.245392850763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	7.302839e-006	1.106524e-001	6.017780e-003	-2.087409e-002
8.274689725763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.768043e-006	1.023294e-001	6.017780e-003	-2.087409e-002
8.303986600763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.282457e-006	9.477222e-002	6.017780e-003	-2.087409e-002
8.313752225763204e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.125915e-006	9.233597e-002	6.017780e-003	-2.087409e-002
8.323317376593392e-001	7.918913e-002	5.014741e-002	2.812605e+000	5.977192e-006	9.001528e-002	6.017780e-003	-2.087436e-002
8.332882527423581e-001	7.918924e-002	5.014741e-002	2.812618e+000	5.831805e-006	8.774856e-002	6.017780e-003	-2.087449e-002
8.342447678253769e-001	7.918929e-002	5.014741e-002	2.812617e+000	5.689755e-006	8.553580e-002	6.017780e-003	-2.087449e-002
8.352012829083958e-001	7.918929e-002	5.014741e-002	2.812603e+000	5.551042e-006	8.337702e-002	6.017780e-003	-2.087434e-002
8.361577979914147e-001	7.918923e-002	5.014741e-002	2.812575e+000	5.415665e-006	8.127220e-002	6.017780e-003	-2.087406e-002
8.371143130744335e-001	7.918913e-002	5.014741e-002	2.812532e+000	5.283624e-006	7.922135e-002	6.017780e-003	-2.087364e-002
8.380708281574524e-001	7.918897e-002	5.014741e-002	2.812476e+000	5.154920e-006	7.722447e-002	6.017780e-003	-2.087308e-002
8.380709246163324e-001	7.918897e-002	5.014741e-002	2.811604e+000	5.154908e-006	7.722427e-002	6.017776e-003	-2.086438e-002
8.380709258690451e-001	7.918897e-002	5.014741e-002	2.810750e+000	5.154908e-006	7.722427e-002	6.017776e-003	-2.085528e-002
8.380709283744705e-001	7.918897e-002	5.014741e-002	2.805965e+000	5.154907e-006	7.722426e-002	6.017775e-003	-2.080384e-002
8.380709286989687e-001	7.918897e-002	5.014741e-002	2.803770e+000	5.154907e-006	7.722426e-002	6.017775e-003	-2.077907e-002
8.380709293479650e-001	7.918897e-002	5.014741e-002	2.793595e+000	5.154907e-006	7.722426e-002	6.017774e-003	-2.066202e-002
8.380709297642837e-001	7.918897e-002	5.014741e-002	2.779205e+000	5.154907e-006	7.722426e-002	6.017773e-003	-2.049441e-002
8.380709301659148e-001	7.918897e-002	5.014741e-002	2.749506e+000	5.154907e-006	7.722426e-002	6.017772e-003	-2.014377e-002
8.380709304943812e-001	7.918897e-002	5.014741e-002	2.700608e+000	5.154907e-006	7.722425e-002	6.017769e-003	-1.955455e-002
8.380709307641774e-001	7.918897e-002	5.014741e-002	2.622589e+000	5.154907e-006	7.722425e-002	6.017765e-003	-1.858807e-002
8.380709309799457e-001	7.918897e-002	5.014741e-002	2.506027e+000	5.154907e-006	7.722425e-002	6.017761e-003	-1.709066e-002
8.380709311493034e-001	7.918897e-002	5.014741e-002	2.333338e+000	5.154907e-006	7.722425e-002	6.017755e-003	-1.482161e-002
8.380709313286757e-001	7.918897e-002	5.014741e-002	2.036569e+000	5.154907e-006	7.722425e-002	6.017745e-003	-1.124525e-002
8.380709315059067e-001	7.918897e-002	5.014741e-002	1.670251e+000	5.154907e-006	7.722425e-002	6.017729e-003	-7.482417e-003
8.380709316616414e-001	7.918897e-002	5.014741e-002	1.356910e+000	5.154907e-006	7.722425e-002	6.017710e-003	-4.706953e-003
8.380709318503412e-001	7.918897e-002	5.014741e-002	1.057830e+000	5.154907e-006	7.722425e-002	6.017682e-003	-2.409591e-003
8.380709320802700e-001	7.918897e-002	5.014741e-002	8.266379e-001	5.154907e-006	7.722425e-002	6.017641e-003	-9.684532e-004
8.380709323424473e-001	7.918897e-002	5.014741e-002	6.924464e-001	5.154907e-006	7.722425e-002	6.017591e-003	-3.478600e-004
8.380709325314254e-001	7.918897e-002	5.014741e-002	6.491837e-001	5.154907e-006	7.722425e-002	6.017553e-003	-2.048304e-004
8.380709327488496e-001	7.918897e-002	5.014741e-002	6.253889e-001	5.154907e-006	7.722425e-002	6.017509e-003	-1.483251e-004
8.380709329953336e-001	7.918897e-002	5.014741e-002	6.090806e-001	5.154907e-006	7.722425e-002	6.017458e-003	-1.193415e-004
8.380709334587897e-001	7.918897e-002	5.014741e-002	5.902635e-001	5.154907e-006	7.722425e-002	6.017362e-003	-9.559927e-005
8.380709340157048e-001	7.918897e-002	5.014741e-002	5.761797e-001	5.154906e-006	7.722425e-002	6.017246e-003	-8.308011e-005
8.380709349520665e-001	7.918897e-002	5.014741e-002	5.617559e-001	5.154906e-006	7.722425e-002	6.017049e-003	-7.476868e-005
8.380709361501599e-001	7.918897e-002	5.014741e-002	5.500913e-001	5.154906e-006	7.722425e-002	6.016798e-003	-7.023766e-005
8.380709382606236e-001	7.918897e-002	5.014741e-002	5.372519e-001	5.154906e-006	7.722424e-002	6.016355e-003	-6.700752e-005
8.380709411015080e-001	7.918897e-002	5.014741e-002	5.263126e-001	5.154905e-006	7.722423e-002	6.015761e-003	-6.514510e-005
8.380709459875125e-001	7.918897e-002	5.014741e-002	5.147483e-001	5.154905e-006	7.722422e-002	6.014748e-003	-6.384428e-005
8.380709527372212e-001	7.918897e-002	5.014741e-002	5.049293e-001	5.154904e-006	7.722421e-002	6.013370e-003	-6.307966e-005
8.380709639507985e-001	7.918897e-002	5.014741e-002	4.952175e-001	5.154903e-006	7.722419e-002	6.011138e-003	-6.255725e-005
8.380709796623659e-001	7.918897e-002	5.014741e-002	4.867102e-001	5.154900e-006	7.722416e-002	6.008102e-003	-6.227685e-005
8.380709872870742e-001	7.918897e-002	5.014741e-002	4.839613e-001	5.154900e-006	7.722414e-002	6.006666e-003	-6.234525e-005
8.380709877588060e-001	7.918897e-002	5.014741e-002	4.838797e-001	5.154900e-006	7.722414e-002	6.006579e-003	-6.248344e-005
8.380709887022694e-001	7.918897e-002	5.014741e-002	4.838651e-001	5.154899e-006	7.722414e-002	6.006406e-003	-6.302495e-005
8.380709901532397e-001	7.918897e-002	5.014741e-002	4.842359e-001	5.154899e-006	7.722414e-002	6.006141e-003	-6.405479e-005
8.380709916766695e-001	7.918897e-002	5.014741e-002	4.850063e-001	5.154899e-006	7.722414e-002	6.005864e-003	-6.471691e-005
8.380709928965650e-001	7.918897e-002	5.014741e-002	4.857573e-001	5.154899e-006	7.722413e-002	6.005643e-003	-6.486212e-005
8.380709946107571e-001	7.918897e-002	5.014741e-002	4.868028e-001	5.154899e-006	7.722413e-002	6.005335e-003	-6.490001e-005
8.380709968868609e-001	7.918897e-002	5.014741e-002	4.615208e-001	5.154898e-006	7.722412e-002	6.004926e-003	-1.266608e-004
8.380709977597514e-001	7.918897e-002	5.014741e-002	3.906111e-001	5.154898e-006	7.722412e-002	6.004767e-003	-2.338617e-004
8.380709983509744e-001	7.918897e-002	5.014741e-002	2.750508e-001	5.154898e-006	7.722412e-002	6.004655e-003	-3.273833e-004
8.380709988215990e-001	7.918897e-002	5.014741e-002	1.483381e-001	5.154898e-006	7.722412e-002	6.004561e-003	-3.554893e-004
8.380709990305804e-001	7.918897e-002	5.014741e-002	9.041691e-002	5.154898e-006	7.722411e-002	6.004517e-003	-3.270605e-004
8.380709991738673e-001	7.918897e-002	5.014741e-002	5.630669e-002	5.154898e-006	7.722411e-002	6.004487e-003	-2.730375e-004
8.380709993005397e-001	7.918897e-002	5.014741e-002	3.420299e-002	5.154898e-006	7.722411e-002	6.004459e-003	-2.126522e-004
8.380709994504398e-001	7.918897e-002	5.014741e-002	1.656404e-002	5.154898e-006	7.722411e-002	6.004426e-003	-1.488423e-004
8.380709995314618e-001	7.918897e-002	5.014741e-002	1.036362e-002	5.154898e-006	7.722411e-002	6.004408e-003	-1.220451e-004
8.380709995988713e-001	7.918897e-002	5.014741e-002	7.141683e-003	5.154898e-006	7.722411e-002	6.004393e-003	-1.059701e-004
8.380709996870112e-001	7.918897e-002	5.014741e-002	4.383588e-003	5.154898e-006	7.722411e-002	6.004374e-003	-9.086686e-005
8.380709997805882e-001	7.918897e-002	5.014741e-002	2.575036e-003	5.154898e-006	7.722411e-002	6.004353e-003	-8.014595e-005
8.380709998852030e-001	7.918897e-002	5.014741e-002	1.462679e-003	5.154898e-006	7.722411e-002	6.004330e-003	-7.302662e-005
8.380709999957446e-001	7.918897e-002	5.014741e-002	8.794684e-004	5.154898e-006	7.722411e-002	6.004305e-003	-6.907014e-005
8.380710001282671e-001	7.918897e-002	5.014741e-002	5.750314e-004	5.154898e-006	7.722411e-002	6.004276e-003	-6.696129e-005
8.380710002851538e-001	7.918897e-002	5.014741e-002	4.334768e-004	5.154898e-006	7.722411e-002	6.004241e-003	-6.606240e-005
8.380710004965173e-001	7.918897e-002	5.014741e-002	3.602154e-004	5.154898e-006	7.722411e-002	6.004194e-003	-6.574825e-005
8.380710007939987e-001	7.918897e-002	5.014741e-002	3.090617e-004	5.154898e-006	7.722411e-002	6.004129e-003	-6.565569e-005
8.380710013177097e-001	7.918897e-002	5.014741e-002	2.544428e-004	5.154898e-006	7.722411e-002	6.004013e-003	-6.560619e-005
8.380710023651320e-001	7.918897e-002	5.014741e-002	1.920895e-004	5.154897e-006	7.722411e-002	6.003782e-003	-6.556222e-005
8.380710044599764e-001	7.918897e-002	5.014741e-002	1.306719e-004	5.154897e-006	7.722411e-002	6.003323e-003	-6.553253e-005
8.380710077168414e-001	7.918897e-002	5.014741e-002	8.853322e-005	5.154897e-006	7.722410e-002	6.002618e-003	-6.551943e-005
8.380710145084863e-001	7.918897e-002	5.014741e-002	5.141414e-005	5.154896e-006	7.722408e-002	6.001161e-003	-6.548879e-005
8.380710148210047e-001	7.918897e-002	5.014741e-002	5.019346e-005	5.154896e-006	7.722408e-002	6.001095e-003	-6.535640e-005
8.380710166961144e-001	7.918897e-002	5.014741e-002	3.799627e-005	5.154895e-006	7.722408e-002	6.000700e-003	-6.244853e-005
8.380710181312857e-001	7.918897e-002	5.014741e-002	3.532099e-005	5.154895e-006	7.722408e-002	6.000399e-003	-6.176069e-005
8.380710350829539e-001	7.918897e-002	5.014741e-002	3.533288e-005	5.154893e-006	7.722404e-002	5.996993e-003	-6.179383e-005
8.380710520346222e-001	7.918897e-002	5.014741e-002	3.531181e-005	5.154891e-006	7.722401e-002	5.993768e-003	-6.181842e-005
8.380710689862904e-001	7.918897e-002	5.014741e-002	3.525781e-005	5.154889e-006	7.722397e-002	5.990727e-003	-6.183445e-005
8.380710859379585e-001	7.918897e-002	5.014741e-002	3.517086e-005	5.154887e-006	7.722394e-002	5.987867e-003	-6.184193e-005
8.380711028896267e-001	7.918897e-002	5.014741e-002	3.505096e-005	5.154884e-006	7.722390e-002	5.985190e-003	-6.184085e-005
8.380711198412950e-001	7.918897e-002	5.014741e-002	3.489813e-005	5.154882e-006	7.722387e-002	5.982695e-003	-6.183122e-005
8.380711367929632e-001	7.918897e-002	5.014741e-002	3.471235e-005	5.154880e-006	7.722383e-002	5.980382e-003	-6.181304e-005
8.380712554767343e-001	7.918897e-002	5.014741e-002	3.386035e-005	5.154864e-006	7.722359e-002	5.965883e-003	-6.181299e-005
8.380713283961498e-001	7.918897e-002	5.014741e-002	3.330859e-005	5.154855e-006	7.722344e-002	5.959009e-003	-6.181297e-005
8.380714385140604e-001	7.918897e-002	5.014741e-002	3.242792e-005	5.154840e-006	7.722321e-002	5.951126e-003	-6.181296e-005
8.380715064943357e-001	7.918897e-002	5.014741e-002	3.185724e-005	5.154831e-006	7.722307e-002	5.947209e-003	-6.181295e-005
8.380715871679839e-001	7.918897e-002	5.014741e-002	3.114269e-005	5.154820e-006	7.722291e-002	5.943553e-003	-6.181293e-005
8.380717485152803e-001	7.918897e-002	5.014741e-002	2.965423e-005	5.154799e-006	7.722257e-002	5.937646e-003	-6.181294e-005
8.380719049636881e-001	7.918897e-002	5.014741e-002	2.818894e-005	5.154778e-006	7.722225e-002	5.933046e-003	-6.181293e-005
8.380722047651166e-001	7.918897e-002	5.014741e-002	2.542686e-005	5.154739e-006	7.722163e-002	5.925915e-003	-6.181294e-005
8.380725229681461e-001	7.918897e-002	5.014741e-002	2.267203e-005	5.154696e-006	7.722098e-002	5.919629e-003	-6.181293e-005
8.380730444254145e-001	7.918897e-002	5.014741e-002	1.862799e-005	5.154627e-006	7.721990e-002	5.911419e-003	-6.181293e-005
8.380737400996753e-001	7.918897e-002	5.014741e-002	1.404224e-005	5.154535e-006	7.721847e-002	5.903192e-003	-6.181293e-005
8.380745406286779e-001	7.918897e-002	5.014741e-002	9.820367e-006	5.154429e-006	7.721683e-002	5.896675e-003	-6.181293e-005
8.380752681213073e-001	7.918897e-002	5.014741e-002	6.914911e-006	5.154333e-006	7.721533e-002	5.892889e-003	-6.181293e-005
8.380759443951520e-001	7.918897e-002	5.014741e-002	4.961158e-006	5.154244e-006	7.721394e-002	5.890790e-003	-6.181293e-005
8.380766874263235e-001	7.918897e-002	5.014741e-002	3.431128e-006	5.154145e-006	7.721240e-002	5.889511e-003	-6.181293e-005
8.380773703922460e-001	7.918897e-002	5.014741e-002	2.440952e-006	5.154055e-006	7.721100e-002	5.888980e-003	-6.181293e-005
8.380780861449200e-001	7.918897e-002	5.014741e-002	1.720682e-006	5.153960e-006	7.720952e-002	5.888892e-003	-6.181293e-005
8.380787377828328e-001	7.918897e-002	5.014741e-002	1.262299e-006	5.153874e-006	7.720818e-002	5.889095e-003	-6.181293e-005
8.380793913283205e-001	7.918897e-002	5.014741e-002	9.399496e-007	5.153788e-006	7.720684e-002	5.889492e-003	-6.181293e-005
8.380799803883866e-001	7.918897e-002	5.014741e-002	7.293573e-007	5.153709e-006	7.720562e-002	5.889961e-003	-6.181293e-005
8.380804096852041e-001	7.918897e-002	5.014741e-002	6.155827e-007	5.153653e-006	7.720474e-002	5.890356e-003	-6.181293e-005
8.380808953588955e-001	7.918897e-002	5.014741e-002	5.177413e-007	5.153589e-006	7.720374e-002	5.890846e-003	-6.181293e-005
8.380813766205975e-001	7.918897e-002	5.014741e-002	4.433221e-007	5.153525e-006	7.720275e-002	5.891363e-003	-6.181293e-005
8.380819644577652e-001	7.918897e-002	5.014741e-002	3.761345e-007	5.153447e-006	7.720154e-002	5.892026e-003	-6.181293e-005
8.380826895806252e-001	7.918897e-002	5.014741e-002	3.168249e-007	5.153351e-006	7.720005e-002	5.892875e-003	-6.181292e-005
8.380834211422630e-001	7.918897e-002	5.014741e-002	2.756030e-007	5.153255e-006	7.719854e-002	5.893758e-003	-6.181292e-005
